
785, 138, 113,  158, 240, 306, 95, 314, 224
786, 132, 58,  150, 210, 298, 89, 309, 218
787, 144, 98,  162, 223, 305, 76, 324, 201
788, 139, 93,  165, 214, 304, 80, 324, 195
789, 144, 94,  174, 219, 300, 79, 329, 199
790, 146, 131,  169, 233, 296, 108, 318, 223
791, 142, 129,  161, 214, 294, 64, 306, 154
805, 148, 105,  185, 200, 317, 84, 340, 158
806, 159, 128,  206, 241, 293, 65, 335, 178
807, 159, 119,  207, 240, 305, 69, 343, 211
808, 154, 101,  177, 197, 315, 78, 351, 210
809, 170, 162,  199, 257, 327, 125, 364, 246
810, 160, 111,  205, 241, 319, 85, 348, 175
811, 157, 107,  204, 241, 315, 81, 343, 191
812, 157, 110,  200, 237, 309, 60, 335, 169
813, 160, 82,  199, 221, 311, 64, 344, 160
821, 153, 90,  196, 212, 314, 77, 353, 238
822, 165, 106,  183, 209, 317, 77, 337, 178
823, 164, 104,  199, 214, 318, 75, 346, 178
824, 156, 78,  191, 220, 319, 75, 355, 233
825, 155, 77,  192, 219, 313, 60, 341, 174
826, 164, 98,  195, 216, 312, 57, 341, 185
827, 163, 101,  202, 209, 305, 67, 335, 180
846, 162, 64,  213, 178, 326, 44, 351, 126
847, 181, 101,  256, 216, 308, 71, 369, 184
848, 190, 113,  271, 233, 318, 67, 380, 180
849, 186, 98,  267, 230, 320, 86, 395, 221
850, 190, 112,  262, 228, 313, 75, 370, 198
851, 184, 110,  264, 232, 312, 65, 376, 201
852, 211, 143,  283, 255, 323, 101, 375, 205
853, 210, 145,  289, 266, 319, 97, 379, 205
854, 212, 145,  300, 264, 325, 96, 387, 188
855, 201, 144,  276, 241, 319, 95, 399, 227
856, 203, 134,  268, 257, 323, 101, 372, 219
857, 205, 134,  278, 247, 341, 106, 397, 236
858, 203, 128,  261, 235, 334, 106, 382, 202
859, 199, 127,  257, 236, 318, 90, 356, 186
860, 201, 122,  257, 233, 314, 82, 355, 188
861, 191, 125,  257, 238, 311, 80, 361, 205
862, 193, 119,  256, 225, 310, 82, 356, 171
863, 192, 116,  253, 237, 321, 82, 368, 196
864, 195, 118,  268, 254, 310, 74, 373, 213
865, 205, 130,  264, 246, 328, 86, 381, 200
866, 203, 125,  257, 228, 341, 77, 386, 196
867, 204, 120,  265, 236, 351, 88, 399, 182
868, 273, 256,  320, 327, 368, 187, 411, 261
869, 264, 228,  315, 306, 382, 169, 421, 260
870, 255, 205,  289, 281, 362, 133, 396, 209
871, 242, 186,  277, 267, 369, 135, 390, 206
872, 240, 169,  280, 271, 370, 130, 400, 204
873, 245, 185,  281, 251, 366, 131, 404, 214
874, 242, 193,  276, 272, 355, 122, 389, 208
875, 236, 198,  285, 284, 364, 131, 402, 228
876, 203, 107,  251, 211, 354, 111, 391, 208
877, 233, 169,  277, 261, 351, 117, 390, 204
878, 230, 151,  279, 261, 363, 128, 414, 259
879, 195, 94,  247, 191, 347, 107, 397, 219
880, 222, 135,  274, 253, 350, 100, 396, 204
881, 220, 135,  273, 232, 344, 105, 417, 249
882, 238, 164,  296, 262, 345, 105, 400, 196
883, 234, 158,  283, 254, 346, 109, 403, 202
884, 232, 140,  284, 227, 354, 92, 396, 184
885, 230, 138,  271, 230, 356, 91, 397, 183
886, 236, 166,  272, 242, 347, 106, 407, 237
887, 222, 141,  267, 236, 350, 95, 411, 238
888, 223, 132,  259, 207, 353, 90, 392, 180
889, 234, 155,  276, 225, 359, 102, 399, 179
890, 236, 153,  294, 246, 360, 138, 412, 242
891, 237, 166,  300, 261, 371, 127, 423, 236
902, 231, 125,  280, 212, 370, 92, 415, 192
903, 224, 112,  270, 192, 373, 94, 440, 231
904, 233, 126,  290, 221, 368, 107, 430, 222
905, 223, 106,  258, 179, 366, 89, 410, 186
906, 243, 139,  305, 240, 378, 112, 415, 199
907, 255, 148,  311, 246, 378, 106, 430, 213
908, 245, 136,  296, 212, 382, 104, 436, 201
909, 239, 117,  299, 212, 379, 110, 429, 217
910, 245, 132,  290, 219, 375, 118, 423, 210
911, 239, 127,  289, 206, 379, 113, 429, 207
912, 243, 129,  303, 217, 374, 104, 426, 214
913, 257, 167,  336, 320, 375, 130, 447, 279
914, 258, 188,  320, 315, 394, 138, 449, 279
915, 253, 192,  314, 312, 390, 137, 442, 278
929, 213, 102,  241, 217, 371, 73, 389, 177
930, 211, 101,  250, 252, 358, 101, 385, 244
931, 245, 198,  282, 341, 354, 188, 384, 341
932, 227, 165,  252, 264, 359, 119, 378, 252
933, 216, 129,  250, 255, 350, 93, 385, 237
934, 220, 144,  260, 281, 356, 91, 378, 219
935, 212, 108,  248, 230, 352, 91, 377, 237
936, 232, 154,  267, 284, 365, 112, 393, 249
937, 211, 126,  264, 287, 362, 106, 401, 251
938, 228, 153,  266, 295, 373, 116, 397, 256
939, 225, 131,  251, 221, 361, 108, 392, 224
940, 224, 151,  266, 297, 362, 111, 397, 241
941, 207, 110,  254, 251, 367, 106, 390, 239
942, 205, 105,  245, 215, 351, 56, 386, 181
943, 216, 149,  258, 289, 366, 140, 385, 239
944, 239, 191,  268, 277, 348, 161, 374, 267
945, 234, 175,  258, 270, 363, 141, 382, 230
946, 225, 150,  248, 242, 363, 133, 386, 252
947, 225, 147,  249, 236, 366, 130, 384, 212
948, 231, 187,  264, 300, 363, 132, 387, 210


949, 234, 163,  262, 269, 365, 129, 389, 236
950, 214, 112,  251, 231, 363, 125, 398, 256
951, 231, 156,  263, 274, 363, 125, 394, 253
952, 220, 128,  263, 259, 362, 121, 389, 258
953, 222, 124,  254, 224, 338, 50, 376, 214
954, 247, 162,  285, 313, 361, 112, 386, 216
955, 240, 167,  268, 272, 360, 109, 389, 236
956, 237, 161,  270, 265, 359, 103, 389, 216
957, 235, 166,  270, 264, 356, 110, 388, 214
958, 218, 120,  256, 248, 354, 107, 388, 239
959, 216, 114,  247, 228, 358, 100, 387, 245
960, 216, 137,  255, 248, 352, 104, 390, 233
961, 232, 193,  260, 305, 359, 142, 383, 256
962, 208, 132,  245, 253, 352, 102, 381, 222
963, 204, 103,  236, 236, 352, 102, 377, 215
964, 218, 136,  233, 252, 347, 100, 362, 249
965, 206, 110,  223, 238, 345, 104, 359, 220
966, 206, 134,  223, 243, 345, 103, 350, 240
967, 198, 114,  213, 225, 342, 106, 361, 222
968, 216, 140,  215, 236, 350, 100, 346, 246
980, 209, 103,  243, 236, 358, 83, 391, 242
981, 200, 102,  241, 227, 352, 104, 386, 228
982, 212, 111,  241, 220, 357, 105, 378, 238
983, 212, 125,  240, 235, 356, 99, 385, 228
984, 213, 116,  240, 215, 349, 91, 378, 233
985, 209, 111,  240, 211, 345, 85, 365, 184
992, 219, 94,  228, 206, 360, 56, 369, 216
993, 214, 151,  226, 245, 346, 128, 363, 230
994, 207, 156,  233, 271, 345, 133, 357, 235
1001, 188, 161,  182, 261, 334, 135, 317, 247
1002, 189, 114,  177, 226, 352, 104, 324, 219
1003, 188, 111,  172, 229, 350, 102, 334, 219
1004, 181, 123,  162, 227, 352, 107, 331, 212
1005, 181, 120,  166, 230, 332, 131, 315, 252
1006, 184, 110,  170, 220, 330, 127, 312, 253
1018, 172, 130,  152, 205, 348, 97, 326, 198
1019, 171, 124,  148, 214, 336, 100, 313, 223
1020, 171, 121,  148, 214, 340, 95, 324, 191
1021, 169, 119,  149, 217, 321, 93, 302, 179
1022, 169, 120,  151, 210, 329, 118, 308, 221
1023, 164, 141,  148, 235, 317, 116, 289, 227
1023, 164, 138,  151, 213, 330, 107, 310, 219
1024, 164, 126,  144, 220, 320, 120, 300, 218
1025, 158, 160,  137, 255, 307, 167, 294, 231
1026, 151, 184,  137, 284, 291, 159, 270, 275
1027, 154, 177,  136, 266, 291, 156, 279, 257
1028, 149, 195,  129, 292, 298, 175, 272, 308
1029, 163, 114,  138, 209, 315, 137, 290, 221
1030, 155, 153,  141, 261, 314, 99, 291, 224
1031, 156, 122,  134, 241, 313, 99, 294, 218


1032, 143, 189,  118, 326, 291, 145, 267, 265
1033, 144, 186,  122, 317, 289, 141, 273, 295
1041, 154, 128,  135, 230, 306, 69, 285, 187
1042, 149, 148,  138, 270, 307, 67, 297, 179
1055, 129, 104,  94, 202, 308, 75, 279, 162
1056, 135, 93,  103, 180, 306, 74, 275, 154
1057, 120, 126,  83, 244, 307, 68, 277, 157
1058, 122, 102,  79, 213, 300, 64, 272, 146
1059, 132, 83,  89, 194, 273, 142, 224, 293
1060, 132, 82,  87, 212, 272, 142, 228, 289
1070, 117, 125,  82, 235, 281, 149, 248, 259
1071, 119, 109,  83, 232, 288, 143, 242, 290
1072, 112, 120,  85, 232, 276, 130, 242, 255
1073, 110, 117,  71, 234, 283, 139, 246, 242
1074, 113, 114,  72, 225, 274, 154, 233, 265
1075, 108, 126,  71, 226, 278, 149, 243, 250
1076, 116, 113,  72, 285, 278, 146, 253, 253
1077, 123, 86,  97, 186, 276, 107, 250, 230
1078, 125, 59,  100, 154, 296, 70, 260, 187
1079, 115, 81,  76, 217, 294, 106, 247, 235
1080, 123, 59,  106, 143, 298, 67, 277, 153
1081, 127, 56,  106, 147, 301, 66, 268, 175
1082, 128, 82,  108, 145, 298, 63, 281, 120
1083, 125, 72,  92, 174, 303, 76, 276, 174
1084, 129, 55,  108, 141, 303, 58, 280, 151
1085, 127, 51,  100, 137, 302, 45, 284, 130
1086, 132, 54,  113, 121, 304, 48, 288, 131
1087, 131, 54,  116, 142, 299, 51, 287, 136
1088, 118, 72,  108, 170, 301, 44, 292, 157
1089, 127, 48,  106, 135, 298, 47, 279, 147
1090, 130, 49,  111, 143, 295, 45, 281, 133
1091, 133, 85,  118, 168, 300, 77, 291, 158
1092, 120, 71,  109, 173, 289, 79, 268, 182
1093, 123, 63,  104, 160, 287, 56, 268, 144
1098, 120, 58,  99, 157, 293, 53, 278, 160
1099, 118, 100,  110, 186, 269, 76, 261, 163
1100, 124, 107,  115, 191, 287, 65, 275, 168
1101, 126, 83,  126, 169, 284, 60, 282, 156
1102, 128, 83,  130, 200, 286, 56, 291, 180
1103, 125, 78,  133, 190, 287, 53, 295, 180
1104, 127, 79,  135, 205, 287, 54, 297, 179
1105, 131, 82,  140, 211, 288, 53, 302, 192
1106, 132, 84,  136, 163, 294, 54, 306, 165
1107, 126, 88,  154, 222, 290, 56, 307, 181
1108, 126, 60,  148, 197, 286, 51, 304, 166
1109, 130, 79,  142, 188, 289, 54, 293, 144
1110, 121, 105,  145, 214, 290, 66, 306, 186
1111, 129, 73,  131, 190, 293, 51, 297, 181
1112, 128, 79,  146, 212, 290, 60, 296, 193
1113, 124, 91,  136, 205, 281, 66, 294, 193
1114, 123, 93,  145, 211, 290, 65, 300, 191
1115, 123, 95,  149, 202, 276, 51, 302, 196
1116, 126, 89,  142, 211, 294, 84, 309, 177
1117, 130, 64,  136, 148, 294, 61, 302, 151
1118, 121, 79,  127, 195, 297, 77, 295, 182
1119, 125, 59,  127, 172, 297, 49, 293, 157
1120, 136, 87,  127, 237, 288, 48, 279, 155
1121, 122, 50,  110, 193, 293, 45, 283, 155
1122, 126, 88,  117, 211, 288, 63, 275, 179
1123, 126, 82,  128, 211, 293, 81, 289, 185
1124, 126, 86,  131, 184, 289, 61, 291, 168
1125, 127, 86,  136, 206, 288, 67, 292, 169
1126, 130, 85,  145, 214, 289, 64, 303, 158
1127, 125, 73,  133, 179, 291, 62, 295, 165
1128, 135, 110,  145, 204, 287, 94, 289, 189
1129, 139, 94,  153, 222, 288, 87, 301, 208
1130, 139, 95,  155, 182, 291, 80, 306, 174
1131, 133, 80,  143, 177, 299, 57, 308, 152
1132, 133, 76,  148, 197, 295, 56, 309, 155
1133, 135, 87,  150, 194, 299, 62, 317, 175
1134, 132, 77,  165, 196, 289, 39, 322, 175
1135, 139, 89,  167, 192, 297, 50, 320, 136
1136, 131, 61,  155, 184, 292, 36, 306, 142
1137, 125, 45,  161, 193, 290, 34, 305, 141


1138, 136, 132,  158, 225, 299, 83, 318, 168
1139, 127, 54,  142, 158, 297, 39, 314, 130
1140, 128, 46,  144, 152, 295, 45, 304, 133
1141, 124, 42,  146, 170, 284, 41, 299, 158
1142, 126, 62,  142, 174, 294, 41, 306, 134
1143, 133, 97,  148, 179, 279, 94, 291, 180
1144, 136, 93,  151, 174, 294, 70, 309, 149
1145, 128, 66,  144, 178, 295, 64, 305, 159
1146, 129, 93,  145, 201, 285, 98, 298, 182
1147, 141, 115,  152, 208, 282, 88, 287, 156
1158, 126, 39,  139, 158, 303, 24, 319, 120
1159, 145, 98,  177, 214, 274, 92, 301, 188
1160, 123, 73,  171, 193, 276, 80, 303, 180
1161, 129, 70,  163, 173, 257, 34, 294, 162
1162, 142, 120,  176, 224, 273, 80, 302, 183
1163, 138, 93,  162, 165, 295, 102, 301, 161
1164, 130, 56,  145, 141, 274, 25, 290, 106
1165, 137, 82,  153, 157, 273, 28, 285, 108
1166, 124, 51,  149, 156, 271, 30, 291, 127
1167, 131, 41,  145, 147, 279, 25, 289, 131
1168, 128, 37,  143, 147, 277, 23, 287, 143
1169, 131, 18,  146, 119, 288, 18, 295, 120
1170, 142, 68,  153, 152, 285, 23, 296, 130
1171, 130, 32,  149, 150, 282, 19, 291, 128
1172, 145, 63,  165, 187, 287, 68, 305, 191
1173, 134, 70,  161, 158, 298, 57, 312, 121
1174, 126, 81,  162, 217, 287, 59, 314, 201
1175, 128, 62,  156, 157, 291, 55, 312, 159
1176, 133, 64,  150, 156, 294, 56, 307, 157
1177, 128, 55,  149, 142, 283, 19, 298, 111
1178, 131, 57,  151, 154, 289, 46, 302, 140
1179, 124, 52,  145, 171, 286, 44, 309, 162
1180, 129, 42,  144, 164, 281, 44, 303, 169
1181, 133, 47,  151, 134, 281, 40, 297, 126
1182, 129, 25,  143, 99, 293, 37, 296, 128
1183, 131, 24,  146, 99, 289, 17, 296, 100
1184, 136, 62,  151, 168, 287, 55, 305, 171
1185, 133, 59,  147, 163, 290, 32, 313, 161
1186, 130, 79,  163, 177, 286, 56, 310, 150
1187, 132, 52,  148, 173, 289, 53, 303, 174
1188, 141, 61,  158, 150, 294, 47, 307, 135
1189, 131, 38,  153, 124, 288, 43, 307, 133
1190, 142, 84,  162, 164, 286, 49, 308, 154
1191, 139, 63,  155, 148, 285, 45, 298, 154
1192, 128, 42,  148, 137, 280, 31, 293, 118
1193, 135, 53,  149, 142, 285, 25, 299, 119
1194, 132, 50,  149, 163, 288, 42, 305, 161
1195, 133, 38,  145, 134, 289, 39, 300, 144
1196, 143, 69,  161, 141, 287, 40, 311, 151
1197, 136, 48,  150, 165, 285, 39, 305, 174
1198, 132, 28,  144, 118, 278, 22, 300, 135
1199, 152, 72,  178, 141, 285, 36, 305, 100
1200, 135, 40,  178, 139, 284, 32, 322, 112
1201, 132, 46,  182, 140, 294, 36, 334, 132
1202, 155, 72,  184, 141, 301, 51, 330, 140
1203, 129, 31,  184, 138, 290, 29, 337, 144
1204, 144, 73,  190, 163, 284, 49, 326, 153
1205, 137, 47,  185, 153, 295, 44, 340, 148
1206, 148, 68,  190, 149, 283, 48, 328, 147

1207, 144, 70,  188, 152, 293, 47, 337, 132
1208, 148, 67,  200, 154, 277, 22, 337, 115
1209, 145, 67,  196, 141, 276, 22, 334, 116
1210, 150, 62,  196, 145, 283, 22, 335, 118
1211, 152, 77,  191, 145, 282, 19, 331, 121
1212, 134, 26,  185, 120, 288, 20, 328, 112
1213, 125, 35,  173, 130, 293, 33, 332, 138
1214, 131, 48,  173, 127, 293, 29, 323, 107
1215, 139, 42,  173, 132, 294, 29, 318, 115
1216, 133, 21,  160, 112, 291, 25, 313, 125
1217, 124, 18,  158, 112, 282, 19, 313, 130
1228, 134, 35,  154, 103, 305, 21, 331, 130
1229, 136, 36,  163, 102, 295, 15, 318, 99
1230, 132, 43,  195, 147, 284, 20, 329, 113
1231, 124, 23,  166, 101, 293, 11, 332, 86
1232, 130, 32,  172, 112, 302, 29, 336, 105
1233, 126, 17,  164, 95, 297, 27, 344, 112
1234, 133, 32,  178, 144, 302, 28, 334, 104
1235, 130, 33,  183, 148, 301, 24, 345, 133
1236, 139, 43,  183, 137, 295, 25, 341, 129
1237, 138, 45,  178, 157, 301, 21, 323, 96
1238, 137, 44,  179, 129, 300, 19, 335, 98
1239, 141, 44,  183, 136, 307, 21, 352, 109
1240, 134, 24,  183, 129, 296, 14, 334, 111


1241, 139, 28,  184, 121, 294, 21, 332, 106
1242, 141, 14,  191, 126, 291, 13, 333, 112
1243, 140, 27,  196, 125, 304, 15, 360, 110
1244, 135, 29,  165, 78, 303, 14, 332, 75
1245, 126, 18,  163, 75, 297, 12, 345, 94
1246, 138, 18,  196, 127, 313, 15, 356, 111
1247, 142, 34,  199, 146, 313, 13, 358, 112
1248, 139, 34,  208, 158, 315, 34, 348, 105
1249, 136, 43,  202, 147, 308, 32, 351, 107
1250, 148, 40,  210, 152, 311, 28, 339, 95
1251, 155, 63,  213, 161, 313, 26, 347, 99
1252, 146, 34,  202, 126, 315, 22, 354, 104
1253, 146, 35,  200, 131, 313, 24, 354, 99
1254, 147, 38,  203, 129, 313, 22, 348, 90
1255, 144, 38,  205, 138, 319, 21, 344, 88
1256, 146, 30,  194, 118, 307, 19, 333, 76
1257, 144, 36,  199, 118, 325, 20, 349, 84
1258, 149, 33,  201, 131, 319, 14, 351, 85
1259, 151, 38,  201, 136, 316, 16, 341, 80
1260, 151, 47,  198, 131, 325, 35, 348, 81
1261, 143, 17,  188, 86, 302, 11, 338, 76
1262, 146, 25,  196, 106, 321, 15, 351, 75
1263, 186, 81,  239, 185, 329, 17, 351, 72
1264, 149, 40,  207, 131, 327, 29, 344, 69
1265, 150, 30,  202, 125, 326, 20, 351, 68
1266, 151, 36,  187, 95, 325, 22, 353, 69
1267, 156, 35,  193, 113, 333, 19, 348, 65
1290, 188, 42,  257, 129, 348, 19, 403, 98
1291, 203, 81,  285, 168, 349, 15, 422, 103
1292, 191, 62,  285, 167, 351, 16, 427, 104
1293, 196, 70,  279, 163, 348, 14, 412, 95
1294, 197, 57,  264, 150, 346, 14, 433, 142
1295, 188, 45,  252, 132, 343, 14, 403, 93
1296, 192, 50,  266, 150, 346, 10, 403, 108
1297, 197, 68,  262, 144, 312, 5, 378, 109
1307, 239, 94,  314, 134, 378, 53, 444, 86
1308, 235, 89,  308, 139, 385, 51, 445, 95
1309, 224, 78,  297, 135, 385, 55, 452, 102
1310, 219, 83,  279, 136, 379, 69, 435, 117
1311, 230, 92,  285, 156, 382, 66, 435, 131
1312, 211, 67,  274, 146, 377, 71, 431, 153
1313, 220, 85,  276, 147, 375, 77, 428, 153
1314, 214, 90,  265, 149, 375, 73, 422, 158
1315, 197, 64,  242, 151, 376, 78, 423, 177
1316, 218, 82,  271, 172, 381, 89, 426, 176
1317, 214, 91,  268, 170, 380, 86, 422, 168
1318, 207, 80,  257, 160, 378, 87, 417, 163
1319, 206, 90,  270, 193, 361, 66, 405, 150
1320, 229, 117,  274, 222, 366, 98, 407, 204
1321, 196, 64,  232, 153, 347, 56, 379, 167
1322, 192, 67,  225, 152, 353, 65, 375, 160
1323, 192, 62,  215, 135, 345, 53, 370, 151
1324, 196, 61,  224, 154, 352, 58, 376, 146
1325, 189, 59,  224, 153, 347, 55, 374, 151
1326, 184, 32,  224, 152, 337, 47, 377, 192
1327, 187, 33,  226, 154, 343, 45, 373, 170
1328, 203, 51,  244, 171, 363, 54, 401, 166
1329, 206, 71,  246, 152, 348, 47, 388, 147
1330, 204, 50,  237, 116, 356, 46, 375, 100
1331, 197, 53,  251, 137, 363, 43, 403, 125
1332, 213, 63,  242, 130, 360, 39, 397, 132
1333, 201, 57,  233, 110, 355, 43, 385, 118
1334, 197, 47,  244, 129, 350, 40, 392, 129
1335, 207, 64,  248, 148, 353, 41, 380, 118
1336, 188, 47,  229, 118, 355, 36, 383, 117
1337, 194, 43,  238, 130, 359, 39, 391, 126
1338, 196, 37,  230, 127, 349, 37, 382, 128
1339, 211, 56,  236, 154, 353, 37, 374, 131
1340, 199, 44,  221, 95, 357, 37, 384, 117
1341, 206, 53,  236, 156, 360, 60, 387, 164
1342, 210, 75,  249, 173, 359, 58, 391, 158
1343, 206, 74,  251, 163, 361, 67, 401, 149
1344, 211, 87,  250, 198, 356, 53, 390, 176
1345, 217, 110,  236, 209, 359, 70, 377, 175
1346, 209, 81,  236, 190, 358, 50, 394, 171
1347, 206, 81,  226, 187, 344, 48, 367, 161
1348, 206, 80,  226, 162, 351, 67, 370, 178
1349, 206, 75,  227, 193, 350, 43, 361, 147


1350, 197, 53,  220, 176, 344, 41, 366, 147
1351, 197, 71,  220, 158, 348, 39, 365, 141
1352, 196, 65,  222, 156, 344, 37, 358, 141
1353, 200, 67,  218, 150, 348, 36, 366, 141
1354, 189, 45,  212, 141, 343, 35, 366, 137
1355, 188, 41,  209, 158, 360, 30, 378, 129
1356, 198, 44,  204, 164, 365, 33, 371, 142
1357, 205, 82,  219, 179, 356, 52, 370, 144
1358, 195, 61,  213, 166, 358, 53, 375, 159
1359, 191, 58,  212, 162, 362, 41, 383, 168
1360, 194, 15,  219, 112, 359, 20, 373, 110
1361, 189, 21,  204, 116, 363, 17, 374, 109
1362, 181, 34,  206, 148, 349, 18, 374, 150
1363, 200, 65,  212, 167, 363, 38, 372, 177
1364, 200, 66,  217, 168, 359, 41, 374, 147
1365, 194, 69,  219, 164, 355, 44, 377, 180
1366, 193, 46,  215, 149, 360, 38, 385, 154
1367, 202, 58,  220, 154, 357, 40, 372, 165
1368, 209, 96,  243, 207, 361, 81, 381, 194
1369, 200, 65,  228, 189, 369, 49, 385, 172
1370, 209, 84,  233, 213, 366, 72, 388, 202
1371, 204, 118,  230, 213, 364, 101, 385, 210
1372, 205, 116,  232, 210, 363, 77, 385, 193
1373, 203, 111,  231, 226, 364, 75, 384, 230
1374, 203, 99,  224, 220, 366, 76, 382, 196
1375, 202, 79,  226, 217, 370, 70, 381, 195
1376, 200, 80,  214, 189, 367, 55, 387, 186
1377, 191, 65,  214, 178, 368, 54, 387, 161
1378, 204, 84,  215, 199, 369, 57, 383, 182
1379, 200, 80,  213, 187, 362, 57, 372, 166
1380, 191, 70,  203, 198, 360, 55, 374, 174
1381, 189, 70,  208, 183, 363, 50, 373, 176
1382, 186, 74,  197, 188, 351, 58, 359, 174
1383, 191, 93,  195, 189, 355, 59, 360, 182
1384, 190, 80,  193, 195, 348, 58, 349, 174
1385, 188, 75,  196, 203, 360, 69, 355, 223
1386, 197, 58,  183, 169, 362, 62, 356, 165
1387, 202, 59,  189, 193, 359, 46, 350, 166
1404, 184, 73,  182, 161, 335, 49, 329, 189
1405, 180, 69,  183, 215, 347, 51, 343, 195
1406, 179, 69,  183, 159, 343, 46, 332, 164
1407, 180, 68,  179, 165, 340, 44, 328, 159
1408, 180, 63,  175, 220, 339, 41, 329, 226
1409, 185, 54,  181, 160, 333, 33, 327, 131
1410, 188, 63,  186, 151, 337, 37, 330, 117
1411, 176, 62,  188, 176, 329, 31, 337, 190
1412, 179, 58,  183, 204, 319, 78, 323, 136
1413, 180, 101,  186, 201, 320, 14, 323, 101
1414, 179, 32,  189, 119, 313, 11, 316, 117
1415, 181, 57,  189, 145, 314, 10, 323, 112
1416, 182, 91,  200, 211, 321, 72, 334, 159
1417, 183, 82,  197, 199, 336, 43, 350, 197
1418, 177, 30,  190, 160, 336, 20, 336, 171
1419, 175, 46,  174, 148, 322, 22, 328, 117
1420, 171, 40,  180, 130, 322, 15, 325, 170
1421, 179, 41,  175, 129, 339, 20, 330, 122
1422, 177, 37,  161, 146, 332, 20, 322, 158
1423, 176, 31,  164, 123, 343, 16, 307, 151
1424, 171, 28,  153, 127, 333, 15, 311, 165
1425, 167, 72,  149, 173, 349, 49, 325, 155
1426, 160, 61,  159, 135, 316, 57, 307, 164
1427, 160, 56,  146, 139, 319, 54, 305, 134
1428, 162, 38,  149, 133, 319, 50, 305, 156
1429, 160, 57,  149, 132, 316, 50, 301, 147
1430, 164, 79,  150, 176, 333, 49, 313, 172
1431, 159, 72,  145, 197, 310, 68, 297, 196
1432, 162, 70,  140, 185, 316, 67, 298, 189
1433, 165, 35,  151, 188, 320, 41, 301, 189
1434, 156, 70,  143, 187, 315, 43, 299, 182
1435, 156, 47,  137, 148, 314, 39, 306, 168
1436, 159, 59,  135, 182, 314, 71, 287, 183
1437, 157, 60,  134, 182, 309, 66, 283, 186
1438, 155, 56,  131, 181, 307, 64, 282, 193
1439, 151, 59,  127, 180, 304, 62, 281, 193
1440, 147, 75,  133, 176, 308, 60, 284, 174
1441, 154, 51,  128, 174, 328, 28, 292, 170
1442, 151, 48,  128, 161, 312, 55, 292, 151
1443, 147, 75,  123, 172, 313, 58, 281, 168
1444, 140, 121,  119, 208, 298, 126, 263, 221
1445, 138, 119,  119, 204, 299, 101, 266, 210
1446, 141, 87,  114, 187, 297, 121, 264, 207
1447, 133, 82,  105, 171, 311, 55, 291, 164
1448, 134, 78,  104, 176, 295, 112, 273, 205
1449, 137, 59,  125, 145, 314, 52, 286, 159
1455, 132, 97,  112, 180, 300, 105, 272, 188
1456, 132, 101,  116, 179, 294, 112, 278, 190
1457, 124, 89,  102, 206, 285, 68, 254, 189
1458, 128, 89,  108, 178, 290, 70, 266, 160
1459, 133, 104,  113, 197, 294, 79, 278, 159
1460, 144, 43,  124, 153, 315, 22, 283, 133
1461, 147, 80,  133, 157, 298, 76, 270, 169
1462, 149, 78,  134, 209, 291, 61, 277, 163
1463, 144, 80,  129, 179, 298, 60, 287, 153
1464, 150, 85,  148, 164, 306, 76, 300, 163
1465, 157, 80,  159, 144, 299, 55, 295, 143


1466, 138, 60,  152, 200, 296, 38, 306, 157
1467, 148, 96,  153, 216, 303, 59, 298, 190
1468, 146, 94,  153, 227, 303, 53, 298, 186
1469, 154, 78,  147, 202, 296, 47, 291, 147
1477, 138, 82,  139, 179, 293, 28, 300, 139
1478, 130, 53,  135, 169, 295, 28, 298, 129
1479, 135, 31,  141, 139, 303, 37, 297, 138
1480, 129, 45,  134, 161, 306, 29, 295, 136
1481, 132, 60,  135, 163, 292, 24, 289, 130
1482, 131, 34,  120, 158, 305, 30, 296, 147
1483, 134, 46,  129, 178, 294, 19, 284, 163
1484, 136, 74,  131, 192, 299, 73, 290, 206
1485, 128, 83,  116, 169, 296, 78, 282, 198
1486, 130, 102,  122, 183, 294, 84, 284, 159
1487, 125, 101,  115, 193, 300, 100, 281, 202
1488, 126, 98,  117, 202, 292, 63, 276, 175
1489, 136, 108,  126, 197, 297, 79, 278, 199
1490, 131, 94,  124, 218, 293, 69, 285, 199
1491, 137, 105,  126, 217, 306, 57, 294, 178
1492, 135, 93,  127, 191, 301, 62, 288, 184
1493, 132, 105,  121, 207, 301, 62, 292, 134
1494, 126, 109,  132, 191, 290, 90, 284, 192
1495, 133, 106,  136, 210, 297, 64, 296, 186
1496, 133, 102,  131, 196, 296, 63, 295, 167
1497, 125, 90,  104, 182, 294, 71, 281, 147
1498, 126, 91,  113, 185, 294, 56, 284, 152
1499, 124, 89,  122, 168, 286, 83, 277, 187
1500, 127, 99,  123, 198, 296, 57, 285, 175
1501, 132, 95,  128, 194, 295, 86, 290, 180
1502, 123, 108,  122, 200, 290, 70, 280, 176
1503, 119, 103,  117, 175, 288, 83, 281, 170
1504, 119, 107,  107, 185, 297, 92, 281, 169

1505, 122, 82,  111, 169, 303, 58, 280, 165
1506, 115, 90,  97, 201, 297, 86, 274, 205
1507, 114, 99,  99, 211, 291, 80, 276, 171
1508, 123, 86,  120, 184, 296, 61, 284, 166
1509, 125, 95,  122, 179, 283, 101, 272, 204
1510, 118, 92,  118, 218, 284, 79, 278, 192
1511, 122, 102,  128, 210, 284, 79, 285, 190
